prompt_index,original_row_index,target_class,target_rank_by_votes,target_class_votes,representative_shard_index,position,clean_token_id,clean_votes,target_token_id,target_votes,active_position,dpa_target_radius
22,22,math,1,12,26,16,1209,460,11,4,1,227
22,22,math,1,12,26,17,18,460,330,8,1,225
22,22,math,1,12,26,18,353,460,66926,4,1,227
22,22,math,1,12,26,19,11204,267,21399,4,1,131
22,22,math-calculator,2,3,117,0,5324,500,5324,500,0,0
22,22,math-calculator,2,3,117,1,609,500,609,500,0,0
22,22,math-calculator,2,3,117,2,794,500,794,500,0,0
22,22,math-calculator,2,3,117,3,330,500,330,500,0,0
22,22,math-calculator,2,3,117,4,89921,484,10590,16,1,233
22,22,math-calculator,2,3,117,5,27396,484,49236,3,1,240
22,22,math-calculator,2,3,117,6,1824,484,20623,4,1,239
22,22,math-calculator,2,3,117,7,46541,484,498,4,1,239
22,22,math-calculator,2,3,117,8,498,484,330,4,1,239
22,22,math-calculator,2,3,117,9,330,484,16774,4,1,239
22,22,math-calculator,2,3,117,10,16774,484,794,4,1,239
22,22,math-calculator,2,3,117,11,794,484,4482,4,1,239
22,22,math-calculator,2,3,117,12,5324,484,22,4,1,239
22,22,math-calculator,2,3,117,13,29199,484,482,4,1,239
22,22,math-calculator,2,3,117,14,794,484,220,8,1,237
22,22,math-calculator,2,3,117,15,330,492,17,4,1,243
22,22,math-calculator,2,3,117,16,1209,460,498,4,1,227
22,22,math-calculator,2,3,117,17,18,460,330,8,1,225
22,22,math-calculator,2,3,117,18,353,460,18,4,1,227
22,22,math-calculator,2,3,117,19,11204,267,498,4,1,131
22,22,math_calculator,3,1,154,0,5324,500,5324,500,0,0
22,22,math_calculator,3,1,154,1,609,500,609,500,0,0
22,22,math_calculator,3,1,154,2,794,500,794,500,0,0
22,22,math_calculator,3,1,154,3,330,500,330,500,0,0
22,22,math_calculator,3,1,154,4,89921,484,10590,16,1,233
22,22,math_calculator,3,1,154,5,27396,484,24965,1,1,241
22,22,math_calculator,3,1,154,6,1824,484,20623,4,1,239
22,22,math_calculator,3,1,154,7,46541,484,498,4,1,239
22,22,math_calculator,3,1,154,8,498,484,330,4,1,239
22,22,math_calculator,3,1,154,9,330,484,16774,4,1,239
22,22,math_calculator,3,1,154,10,16774,484,794,4,1,239
22,22,math_calculator,3,1,154,11,794,484,4482,4,1,239
22,22,math_calculator,3,1,154,12,5324,484,22,4,1,239
22,22,math_calculator,3,1,154,13,29199,484,482,4,1,239
22,22,math_calculator,3,1,154,14,794,484,220,8,1,237
22,22,math_calculator,3,1,154,15,330,492,17,4,1,243
22,22,math_calculator,3,1,154,16,1209,460,498,4,1,227
22,22,math_calculator,3,1,154,17,18,460,330,8,1,225
22,22,math_calculator,3,1,154,18,353,460,18,4,1,227
22,22,math_calculator,3,1,154,19,11204,267,498,4,1,131
26,26,framer-plugin-web3-nft,1,30,26,0,5324,500,5324,500,0,0
26,26,framer-plugin-web3-nft,1,30,26,1,609,500,609,500,0,0
26,26,framer-plugin-web3-nft,1,30,26,2,794,500,794,500,0,0
26,26,framer-plugin-web3-nft,1,30,26,3,330,500,330,500,0,0
26,26,framer-plugin-web3-nft,1,30,26,4,1658,500,1658,500,0,0
26,26,framer-plugin-web3-nft,1,30,26,5,15589,500,15589,500,0,0
26,26,framer-plugin-web3-nft,1,30,26,6,24550,500,24550,500,0,0
26,26,framer-plugin-web3-nft,1,30,26,7,27396,470,30531,30,1,219
26,26,framer-plugin-web3-nft,1,30,26,8,40779,470,18,30,1,219
26,26,framer-plugin-web3-nft,1,30,26,9,23982,470,5392,30,1,219
26,26,framer-plugin-web3-nft,1,30,26,10,498,470,728,30,1,219
26,26,framer-plugin-web3-nft,1,30,26,11,330,470,498,30,1,219
26,26,framer-plugin-web3-nft,1,30,26,12,16774,470,330,30,1,219
26,26,framer-plugin-web3-nft,1,30,26,13,794,470,16774,30,1,219
26,26,framer-plugin-web3-nft,1,30,26,14,4482,470,794,30,1,219
26,26,framer-plugin-web3-nft,1,30,26,15,609,470,4482,30,1,219
26,26,framer-plugin-web3-nft,1,30,26,16,498,466,1658,29,1,218
26,26,framer-plugin-web3-nft,1,30,26,17,330,470,15589,29,1,220
26,26,framer-plugin-web3-nft,1,30,26,18,2984,429,24550,29,1,199
26,26,framer-plugin-web3-nft,1,30,26,19,18,429,27396,29,1,199
28,28,weather-get-alerts,1,175,2,0,5324,500,5324,500,0,0
28,28,weather-get-alerts,1,175,2,1,609,500,609,500,0,0
28,28,weather-get-alerts,1,175,2,2,794,500,794,500,0,0
28,28,weather-get-alerts,1,175,2,3,330,500,330,500,0,0
28,28,weather-get-alerts,1,175,2,4,15561,500,15561,500,0,0
28,28,weather-get-alerts,1,175,2,5,23304,500,23304,500,0,0
28,28,weather-get-alerts,1,175,2,6,12,325,56845,175,1,74
28,28,weather-get-alerts,1,175,2,7,60084,325,82,175,1,74
28,28,weather-get-alerts,1,175,2,8,498,500,498,500,0,0
28,28,weather-get-alerts,1,175,2,9,330,500,330,500,0,0
28,28,weather-get-alerts,1,175,2,10,16774,500,16774,500,0,0
28,28,weather-get-alerts,1,175,2,11,794,500,794,500,0,0
28,28,weather-get-alerts,1,175,2,12,5324,500,5324,500,0,0
28,28,weather-get-alerts,1,175,2,13,24649,325,2513,175,1,74
28,28,weather-get-alerts,1,175,2,14,794,500,794,500,0,0
28,28,weather-get-alerts,1,175,2,15,330,393,330,393,0,0
28,28,weather-get-alerts,1,175,2,16,3174,218,8445,175,1,21
28,28,weather-get-alerts,1,175,2,17,13,219,9388,174,1,22
28,28,weather-get-alerts,1,175,2,18,25890,218,92,174,1,21
28,28,weather-get-alerts,1,175,2,19,16,218,100257,174,1,21
29,29,weather-forecast-service,1,84,4,0,5324,500,5324,500,0,0
29,29,weather-forecast-service,1,84,4,1,16774,417,609,83,1,166
29,29,weather-forecast-service,1,84,4,2,794,500,794,500,0,0
29,29,weather-forecast-service,1,84,4,3,79786,417,330,83,1,166
29,29,weather-forecast-service,1,84,4,4,24649,278,15561,83,1,97
29,29,weather-forecast-service,1,84,4,5,498,278,12,83,1,97
29,29,weather-forecast-service,1,84,4,6,330,278,60084,83,1,97
29,29,weather-forecast-service,1,84,4,7,1272,278,24358,83,1,97
29,29,weather-forecast-service,1,84,4,8,13,278,498,86,1,95
29,29,weather-forecast-service,1,84,4,9,22708,278,330,86,1,95
29,29,weather-forecast-service,1,84,4,10,23,278,16774,83,1,97
29,29,weather-forecast-service,1,84,4,11,498,277,794,83,1,96
29,29,weather-forecast-service,1,84,4,12,330,277,5324,82,1,97
29,29,weather-forecast-service,1,84,4,13,4174,277,24649,82,1,97
29,29,weather-forecast-service,1,84,4,14,8073,277,794,82,1,97
29,29,weather-forecast-service,1,84,4,15,4482,277,330,86,1,95
29,29,weather-forecast-service,1,84,4,16,26524,277,1272,82,1,97
29,29,weather-forecast-service,1,84,4,17,498,277,13,83,1,96
29,29,weather-forecast-service,1,84,4,18,330,277,22708,82,1,97
29,29,weather-forecast-service,1,84,4,19,5728,267,23,82,1,92
29,29,,2,71,9,0,5324,500,5324,500,0,0
29,29,,2,71,9,1,16774,417,16774,417,0,0
29,29,,2,71,9,2,794,500,794,500,0,0
29,29,,2,71,9,3,79786,417,79786,417,0,0
29,29,,2,71,9,4,24649,278,25859,139,1,69
29,29,,2,71,9,5,498,278,12033,132,1,72
29,29,,2,71,9,6,330,278,498,136,1,70
29,29,,2,71,9,7,1272,278,330,136,1,70
29,29,,2,71,9,8,13,278,35658,132,1,72
29,29,,2,71,9,9,22708,278,498,132,1,72
29,29,,2,71,9,10,23,278,330,132,1,72
29,29,,2,71,9,11,498,277,3311,130,1,73
29,29,,2,71,9,12,330,277,8073,132,1,72
29,29,,2,71,9,13,4174,277,4482,132,1,72
29,29,,2,71,9,14,8073,277,18103,132,1,72
29,29,,2,71,9,15,4482,277,498,132,1,72
29,29,,2,71,9,16,26524,277,330,132,1,72
29,29,,2,71,9,17,498,277,1712,132,1,72
29,29,,2,71,9,18,330,277,498,132,1,72
29,29,,2,71,9,19,5728,267,330,132,1,67
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,0,5324,500,5324,500,0,0
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,1,16774,417,16774,417,0,0
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,2,794,500,794,500,0,0
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,3,79786,417,79786,417,0,0
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,4,24649,278,25859,139,1,69
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,5,498,278,12033,132,1,72
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,6,330,278,498,136,1,70
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,7,1272,278,330,136,1,70
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,8,13,278,35658,132,1,72
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,9,22708,278,498,132,1,72
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,10,23,278,330,132,1,72
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,11,498,277,3311,130,1,73
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,12,330,277,8073,132,1,72
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,13,4174,277,4482,132,1,72
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,14,8073,277,18103,132,1,72
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,15,4482,277,498,132,1,72
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,16,26524,277,330,132,1,72
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,17,498,277,1712,132,1,72
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,18,330,277,498,132,1,72
29,29,"{""arguments"": [[""live_temp"", ""temperature"", ""curre",3,69,1,19,5728,267,330,132,1,67
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,0,5324,500,5324,500,0,0
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,1,16774,417,16774,417,0,0
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,2,794,500,794,500,0,0
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,3,79786,417,79786,417,0,0
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,4,24649,278,25859,139,1,69
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,5,498,278,54625,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,6,330,278,498,136,1,70
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,7,1272,278,330,136,1,70
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,8,13,278,1272,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,9,22708,278,13,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,10,23,278,22708,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,11,498,277,23,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,12,330,277,11,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,13,4174,277,482,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,14,8073,277,5728,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,15,4482,277,13,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,16,26524,277,11030,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,17,498,277,15,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,18,330,277,8073,4,1,136
29,29,"{""arguments"": [[""live_temperature"", ""40.7128, -74.",4,4,117,19,5728,267,4482,4,1,131
29,29,weather-forecast-service-get_live_temp,5,2,55,0,5324,500,5324,500,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,1,16774,417,16774,417,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,2,794,500,794,500,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,3,79786,417,79786,417,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,4,24649,278,24649,278,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,5,498,278,498,278,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,6,330,278,330,278,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,7,1272,278,1272,278,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,8,13,278,13,278,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,9,22708,278,22708,278,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,10,23,278,23,278,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,11,498,277,498,277,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,12,330,277,330,277,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,13,4174,277,4174,277,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,14,8073,277,8073,277,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,15,4482,277,4482,277,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,16,26524,277,26524,277,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,17,498,277,498,277,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,18,330,277,330,277,0,0
29,29,weather-forecast-service-get_live_temp,5,2,55,19,5728,267,5728,267,0,0
30,30,Google,1,1,298,0,5324,500,5324,500,0,0
30,30,Google,1,1,298,1,609,500,609,500,0,0
30,30,Google,1,1,298,2,794,500,794,500,0,0
30,30,Google,1,1,298,3,330,500,330,500,0,0
30,30,Google,1,1,298,4,76,499,14783,1,1,248
30,30,Google,1,1,298,5,4777,499,498,1,1,248
30,30,Google,1,1,298,6,38428,499,330,1,1,248
30,30,Google,1,1,298,7,27396,499,16774,1,1,248
30,30,Google,1,1,298,8,23304,499,794,1,1,248
30,30,Google,1,1,298,9,56303,499,4482,1,1,248
30,30,Google,1,1,298,10,12033,499,3311,1,1,248
30,30,Google,1,1,298,11,498,499,9499,1,1,248
30,30,Google,1,1,298,12,330,499,304,1,1,248
30,30,Google,1,1,298,13,16774,499,5960,1,1,248
30,30,Google,1,1,298,14,794,499,13175,1,1,248
30,30,Google,1,1,298,15,5324,499,498,1,1,248
30,30,Google,1,1,298,16,24649,499,330,1,1,248
30,30,Google,1,1,298,17,794,499,28156,1,1,248
30,30,Google,1,1,298,18,220,499,433,1,1,248
30,30,Google,1,1,298,19,1806,499,3449,1,1,248
33,33,weather360-server-get_live_weather,1,47,14,0,5324,500,5324,500,0,0
33,33,weather360-server-get_live_weather,1,47,14,1,609,500,609,500,0,0
33,33,weather360-server-get_live_weather,1,47,14,2,794,500,794,500,0,0
33,33,weather360-server-get_live_weather,1,47,14,3,330,500,330,500,0,0
33,33,weather360-server-get_live_weather,1,47,14,4,15561,500,15561,500,0,0
33,33,weather360-server-get_live_weather,1,47,14,5,24851,442,6843,58,1,191
33,33,weather360-server-get_live_weather,1,47,14,6,498,442,27396,58,1,191
33,33,weather360-server-get_live_weather,1,47,14,7,330,442,23304,47,1,197
33,33,weather360-server-get_live_weather,1,47,14,8,16774,442,56303,47,1,197
33,33,weather360-server-get_live_weather,1,47,14,9,794,442,70464,47,1,197
33,33,weather360-server-get_live_weather,1,47,14,10,5324,357,498,47,1,154
33,33,weather360-server-get_live_weather,1,47,14,11,2588,357,330,47,1,154
33,33,weather360-server-get_live_weather,1,47,14,12,794,357,16774,47,1,154
33,33,weather360-server-get_live_weather,1,47,14,13,5324,254,794,56,1,98
33,33,weather360-server-get_live_weather,1,47,14,14,24649,254,5324,47,1,103
33,33,weather360-server-get_live_weather,1,47,14,15,794,254,24649,47,1,103
33,33,weather360-server-get_live_weather,1,47,14,16,220,254,794,47,1,103
33,33,weather360-server-get_live_weather,1,47,14,17,1806,254,220,29,1,112
33,33,weather360-server-get_live_weather,1,47,14,18,13,254,1806,47,1,103
33,33,weather360-server-get_live_weather,1,47,14,19,24472,254,13,47,1,103
33,33,weather360-server,2,11,20,0,5324,500,5324,500,0,0
33,33,weather360-server,2,11,20,1,609,500,609,500,0,0
33,33,weather360-server,2,11,20,2,794,500,794,500,0,0
33,33,weather360-server,2,11,20,3,330,500,330,500,0,0
33,33,weather360-server,2,11,20,4,15561,500,15561,500,0,0
33,33,weather360-server,2,11,20,5,24851,442,6843,58,1,191
33,33,weather360-server,2,11,20,6,498,442,27396,58,1,191
33,33,weather360-server,2,11,20,7,330,442,498,11,1,215
33,33,weather360-server,2,11,20,8,16774,442,330,11,1,215
33,33,weather360-server,2,11,20,9,794,442,16774,11,1,215
33,33,weather360-server,2,11,20,10,5324,357,794,11,1,172
33,33,weather360-server,2,11,20,11,2588,357,5324,9,1,173
33,33,weather360-server,2,11,20,12,794,357,24649,9,1,173
33,33,weather360-server,2,11,20,13,5324,254,794,56,1,98
33,33,weather360-server,2,11,20,14,24649,254,220,6,1,123
33,33,weather360-server,2,11,20,15,794,254,1806,11,1,121
33,33,weather360-server,2,11,20,16,220,254,13,11,1,121
33,33,weather360-server,2,11,20,17,1806,254,24472,11,1,121
33,33,weather360-server,2,11,20,18,13,254,24,11,1,121
33,33,weather360-server,2,11,20,19,24472,254,11,6,1,123
34,34,weather-api-server-getLiveTemperature,1,75,4,0,5324,500,5324,500,0,0
34,34,weather-api-server-getLiveTemperature,1,75,4,1,609,500,609,500,0,0
34,34,weather-api-server-getLiveTemperature,1,75,4,2,794,500,794,500,0,0
34,34,weather-api-server-getLiveTemperature,1,75,4,3,330,500,330,500,0,0
34,34,weather-api-server-getLiveTemperature,1,75,4,4,15561,500,15561,500,0,0
34,34,weather-api-server-getLiveTemperature,1,75,4,5,24851,500,24851,500,0,0
34,34,weather-api-server-getLiveTemperature,1,75,4,6,27396,500,27396,500,0,0
34,34,weather-api-server-getLiveTemperature,1,75,4,7,23304,486,23304,486,0,0
34,34,weather-api-server-getLiveTemperature,1,75,4,8,41790,410,20944,75,1,167
34,34,weather-api-server-getLiveTemperature,1,75,4,9,498,410,41790,75,1,167
34,34,weather-api-server-getLiveTemperature,1,75,4,10,330,410,498,76,1,166
34,34,weather-api-server-getLiveTemperature,1,75,4,11,16774,410,330,76,1,166
34,34,weather-api-server-getLiveTemperature,1,75,4,12,794,410,16774,76,1,166
34,34,weather-api-server-getLiveTemperature,1,75,4,13,5324,410,794,89,1,160
34,34,weather-api-server-getLiveTemperature,1,75,4,14,24649,410,5324,76,1,166
34,34,weather-api-server-getLiveTemperature,1,75,4,15,794,410,24649,76,1,166
34,34,weather-api-server-getLiveTemperature,1,75,4,16,330,410,794,76,1,166
34,34,weather-api-server-getLiveTemperature,1,75,4,17,1644,410,330,76,1,166
34,34,weather-api-server-getLiveTemperature,1,75,4,18,13,410,1644,76,1,166
34,34,weather-api-server-getLiveTemperature,1,75,4,19,19956,410,13,76,1,166
34,34,weather-api-server,2,14,11,0,5324,500,5324,500,0,0
34,34,weather-api-server,2,14,11,1,609,500,609,500,0,0
34,34,weather-api-server,2,14,11,2,794,500,794,500,0,0
34,34,weather-api-server,2,14,11,3,330,500,330,500,0,0
34,34,weather-api-server,2,14,11,4,15561,500,15561,500,0,0
34,34,weather-api-server,2,14,11,5,24851,500,24851,500,0,0
34,34,weather-api-server,2,14,11,6,27396,500,27396,500,0,0
34,34,weather-api-server,2,14,11,7,23304,486,498,14,1,235
34,34,weather-api-server,2,14,11,8,41790,410,330,14,1,197
34,34,weather-api-server,2,14,11,9,498,410,16774,14,1,197
34,34,weather-api-server,2,14,11,10,330,410,794,14,1,197
34,34,weather-api-server,2,14,11,11,16774,410,5324,13,1,198
34,34,weather-api-server,2,14,11,12,794,410,24649,14,1,197
34,34,weather-api-server,2,14,11,13,5324,410,794,89,1,160
34,34,weather-api-server,2,14,11,14,24649,410,330,13,1,198
34,34,weather-api-server,2,14,11,15,794,410,1644,14,1,197
34,34,weather-api-server,2,14,11,16,330,410,13,14,1,197
34,34,weather-api-server,2,14,11,17,1644,410,19956,14,1,197
34,34,weather-api-server,2,14,11,18,13,410,19,14,1,197
34,34,weather-api-server,2,14,11,19,19956,410,498,13,1,198
34,34,weather-api-server-get_forecast,3,1,26,0,5324,500,5324,500,0,0
34,34,weather-api-server-get_forecast,3,1,26,1,609,500,609,500,0,0
34,34,weather-api-server-get_forecast,3,1,26,2,794,500,794,500,0,0
34,34,weather-api-server-get_forecast,3,1,26,3,330,500,330,500,0,0
34,34,weather-api-server-get_forecast,3,1,26,4,15561,500,15561,500,0,0
34,34,weather-api-server-get_forecast,3,1,26,5,24851,500,24851,500,0,0
34,34,weather-api-server-get_forecast,3,1,26,6,27396,500,27396,500,0,0
34,34,weather-api-server-get_forecast,3,1,26,7,23304,486,23304,486,0,0
34,34,weather-api-server-get_forecast,3,1,26,8,41790,410,36663,1,1,204
34,34,weather-api-server-get_forecast,3,1,26,9,498,410,3914,1,1,204
34,34,weather-api-server-get_forecast,3,1,26,10,330,410,498,76,1,166
34,34,weather-api-server-get_forecast,3,1,26,11,16774,410,330,76,1,166
34,34,weather-api-server-get_forecast,3,1,26,12,794,410,16774,76,1,166
34,34,weather-api-server-get_forecast,3,1,26,13,5324,410,794,89,1,160
34,34,weather-api-server-get_forecast,3,1,26,14,24649,410,5324,76,1,166
34,34,weather-api-server-get_forecast,3,1,26,15,794,410,24649,76,1,166
34,34,weather-api-server-get_forecast,3,1,26,16,330,410,794,76,1,166
34,34,weather-api-server-get_forecast,3,1,26,17,1644,410,330,76,1,166
34,34,weather-api-server-get_forecast,3,1,26,18,13,410,1644,76,1,166
34,34,weather-api-server-get_forecast,3,1,26,19,19956,410,13,76,1,166
35,35,sequential-thinking-tools-migration-mapping,1,6,108,0,5324,500,5324,500,0,0
35,35,sequential-thinking-tools-migration-mapping,1,6,108,1,609,500,609,500,0,0
35,35,sequential-thinking-tools-migration-mapping,1,6,108,2,794,500,794,500,0,0
35,35,sequential-thinking-tools-migration-mapping,1,6,108,3,330,500,330,500,0,0
35,35,sequential-thinking-tools-migration-mapping,1,6,108,4,93450,497,93450,497,0,0
35,35,sequential-thinking-tools-migration-mapping,1,6,108,5,100051,497,100051,497,0,0
35,35,sequential-thinking-tools-migration-mapping,1,6,108,6,45746,497,45746,497,0,0
35,35,sequential-thinking-tools-migration-mapping,1,6,108,7,1474,497,1474,497,0,0
35,35,sequential-thinking-tools-migration-mapping,1,6,108,8,5141,497,5141,497,0,0
35,35,sequential-thinking-tools-migration-mapping,1,6,108,9,92525,491,1474,6,1,242
35,35,sequential-thinking-tools-migration-mapping,1,6,108,10,498,491,3713,6,1,242
35,35,sequential-thinking-tools-migration-mapping,1,6,108,11,330,491,498,6,1,242
35,35,sequential-thinking-tools-migration-mapping,1,6,108,12,16774,491,330,6,1,242
35,35,sequential-thinking-tools-migration-mapping,1,6,108,13,794,491,16774,6,1,242
35,35,sequential-thinking-tools-migration-mapping,1,6,108,14,4482,491,794,6,1,242
35,35,sequential-thinking-tools-migration-mapping,1,6,108,15,1049,411,4482,6,1,202
35,35,sequential-thinking-tools-migration-mapping,1,6,108,16,931,411,1049,6,1,202
35,35,sequential-thinking-tools-migration-mapping,1,6,108,17,5238,411,931,6,1,202
35,35,sequential-thinking-tools-migration-mapping,1,6,108,18,315,411,5238,6,1,202
35,35,sequential-thinking-tools-migration-mapping,1,6,108,19,2082,411,315,6,1,202
35,35,migration_guide,2,3,183,0,5324,500,5324,500,0,0
35,35,migration_guide,2,3,183,1,609,500,609,500,0,0
35,35,migration_guide,2,3,183,2,794,500,794,500,0,0
35,35,migration_guide,2,3,183,3,330,500,330,500,0,0
35,35,migration_guide,2,3,183,4,93450,497,81327,3,1,246
35,35,migration_guide,2,3,183,5,100051,497,81507,3,1,246
35,35,migration_guide,2,3,183,6,45746,497,498,3,1,246
35,35,migration_guide,2,3,183,7,1474,497,330,3,1,246
35,35,migration_guide,2,3,183,8,5141,497,16774,3,1,246
35,35,migration_guide,2,3,183,9,92525,491,794,3,1,243
35,35,migration_guide,2,3,183,10,498,491,4482,3,1,243
35,35,migration_guide,2,3,183,11,330,491,2527,1,1,244
35,35,migration_guide,2,3,183,12,16774,491,6753,1,1,244
35,35,migration_guide,2,3,183,13,794,491,4404,1,1,244
35,35,migration_guide,2,3,183,14,4482,491,12547,1,1,244
35,35,migration_guide,2,3,183,15,1049,411,498,2,1,204
35,35,migration_guide,2,3,183,16,931,411,330,2,1,204
35,35,migration_guide,2,3,183,17,5238,411,81496,1,1,204
35,35,migration_guide,2,3,183,18,315,411,78602,1,1,204
35,35,migration_guide,2,3,183,19,2082,411,24139,1,1,204
36,36,weather forecast tool,1,76,1,0,5324,500,5324,500,0,0
36,36,weather forecast tool,1,76,1,1,609,500,609,500,0,0
36,36,weather forecast tool,1,76,1,2,794,500,794,500,0,0
36,36,weather forecast tool,1,76,1,3,330,500,330,500,0,0
36,36,weather forecast tool,1,76,1,4,359,339,15561,155,1,91
36,36,weather forecast tool,1,76,1,5,1639,339,18057,87,1,125
36,36,weather forecast tool,1,76,1,6,90160,339,5507,109,1,114
36,36,weather forecast tool,1,76,1,7,12,339,498,109,1,114
36,36,weather forecast tool,1,76,1,8,15561,339,330,109,1,114
36,36,weather forecast tool,1,76,1,9,23304,339,16774,109,1,114
36,36,weather forecast tool,1,76,1,10,70464,339,794,109,1,114
36,36,weather forecast tool,1,76,1,11,36663,339,4482,109,1,114
36,36,weather forecast tool,1,76,1,12,3914,339,77,109,1,114
36,36,weather forecast tool,1,76,1,13,498,339,18826,109,1,114
36,36,weather forecast tool,1,76,1,14,330,339,46254,91,1,123
36,36,weather forecast tool,1,76,1,15,16774,339,3258,91,1,123
36,36,weather forecast tool,1,76,1,16,794,348,12,91,1,128
36,36,weather forecast tool,1,76,1,17,4482,339,588,67,1,135
36,36,weather forecast tool,1,76,1,18,45,214,258,67,1,73
36,36,weather forecast tool,1,76,1,19,18826,214,17884,67,1,73
36,36,weather tool,2,35,11,0,5324,500,5324,500,0,0
36,36,weather tool,2,35,11,1,609,500,609,500,0,0
36,36,weather tool,2,35,11,2,794,500,794,500,0,0
36,36,weather tool,2,35,11,3,330,500,330,500,0,0
36,36,weather tool,2,35,11,4,359,339,15561,155,1,91
36,36,weather tool,2,35,11,5,1639,339,5507,35,1,151
36,36,weather tool,2,35,11,6,90160,339,498,35,1,151
36,36,weather tool,2,35,11,7,12,339,330,35,1,151
36,36,weather tool,2,35,11,8,15561,339,16774,35,1,151
36,36,weather tool,2,35,11,9,23304,339,794,35,1,151
36,36,weather tool,2,35,11,10,70464,339,4482,35,1,151
36,36,weather tool,2,35,11,11,36663,339,77,35,1,151
36,36,weather tool,2,35,11,12,3914,339,18826,35,1,151
36,36,weather tool,2,35,11,13,498,339,46254,35,1,151
36,36,weather tool,2,35,11,14,330,339,3258,35,1,151
36,36,weather tool,2,35,11,15,16774,339,12,35,1,151
36,36,weather tool,2,35,11,16,794,348,15561,35,1,156
36,36,weather tool,2,35,11,17,4482,339,93546,55,1,141
36,36,weather tool,2,35,11,18,45,214,100257,55,1,79
36,36,weather tool,2,35,11,19,18826,214,,56,1,78
36,36,weather forecasting tool,3,33,16,0,5324,500,5324,500,0,0
