prompt_index,original_row_index,position,clean_token_id,clean_votes,runner_up_token_id,runner_up_votes,num_unique_tokens,dpa_stability_radius
38,38,1,609,500,,0,1,249
38,38,2,794,500,,0,1,249
38,38,3,330,500,,0,1,249
38,38,4,36771,500,,0,1,249
38,38,5,27396,500,,0,1,249
38,38,6,23304,500,,0,1,249
38,38,7,85981,500,,0,1,249
38,38,8,498,500,,0,1,249
38,38,9,330,500,,0,1,249
38,38,10,16774,500,,0,1,249
38,38,11,794,500,,0,1,249
38,38,12,4482,493,5324,7,2,242
38,38,13,1,491,1178,7,3,241
38,38,14,677,397,1178,96,3,150
38,38,15,52689,397,794,96,3,150
38,38,16,349,397,330,94,4,151
38,38,17,1,395,677,94,5,150
38,38,18,1365,196,663,132,6,31
38,38,19,92,328,349,94,7,116
39,39,0,5324,500,,0,1,249
39,39,1,609,500,,0,1,249
39,39,2,794,500,,0,1,249
39,39,3,330,500,,0,1,249
39,39,4,76087,404,4816,96,2,153
39,39,5,56536,404,5922,87,3,158
39,39,6,41324,404,31052,87,3,158
39,39,7,498,499,5507,1,2,248
39,39,8,330,499,498,1,2,248
39,39,9,16774,499,330,1,2,248
39,39,10,794,499,16774,1,2,248
39,39,11,4482,499,794,1,2,248
39,39,12,90,370,9137,117,7,126
39,39,13,2153,306,92631,95,11,105
39,39,14,9137,306,16983,94,12,105
39,39,15,69447,306,498,118,9,93
39,39,16,6213,306,330,117,9,94
39,39,17,11955,306,5143,117,8,94
39,39,18,18973,302,23,63,12,119
39,39,19,2153,306,11,63,12,121
40,40,0,5324,500,,0,1,249
40,40,1,609,500,,0,1,249
40,40,2,794,500,,0,1,249
40,40,3,330,500,,0,1,249
40,40,4,2590,500,,0,1,249
40,40,5,64733,500,,0,1,249
40,40,6,12,500,,0,1,249
40,40,7,17447,500,,0,1,249
40,40,8,27396,500,,0,1,249
40,40,9,23304,500,,0,1,249
40,40,10,56303,500,,0,1,249
40,40,11,12033,500,,0,1,249
40,40,12,498,500,,0,1,249
40,40,13,330,500,,0,1,249
40,40,14,16774,500,,0,1,249
40,40,15,794,500,,0,1,249
40,40,16,5324,492,4482,8,2,241
40,40,17,24649,492,18,8,2,241
40,40,18,794,492,13,8,2,241
40,40,19,330,492,27309,8,2,241
41,41,0,5324,500,,0,1,249
41,41,1,609,500,,0,1,249
41,41,2,794,500,,0,1,249
41,41,3,330,500,,0,1,249
41,41,4,1712,500,,0,1,249
41,41,5,27396,500,,0,1,249
41,41,6,84318,403,29906,97,2,152
41,41,7,1489,403,481,97,2,152
41,41,8,498,403,1489,97,2,152
41,41,9,330,403,498,97,2,152
41,41,10,16774,403,330,97,2,152
41,41,11,794,403,16774,97,2,152
41,41,12,5324,397,794,97,3,149
41,41,13,13333,397,5324,93,4,151
41,41,14,794,397,13333,93,4,151
41,41,15,220,397,794,93,4,151
41,41,16,8953,397,220,93,4,151
41,41,17,20785,397,8953,93,4,151
41,41,18,14185,397,20785,93,4,151
41,41,19,22,397,14185,93,4,151
42,42,0,5324,500,,0,1,249
42,42,1,609,500,,0,1,249
42,42,2,794,500,,0,1,249
42,42,3,330,500,,0,1,249
42,42,4,7307,500,,0,1,249
42,42,5,38408,500,,0,1,249
42,42,6,81140,500,,0,1,249
42,42,7,261,500,,0,1,249
42,42,8,23304,500,,0,1,249
42,42,9,28192,497,42280,3,2,246
42,42,10,283,497,1767,3,2,246
42,42,11,66,497,498,3,2,246
42,42,12,3808,497,330,3,2,246
42,42,13,498,493,9388,4,3,244
42,42,14,330,493,100257,4,3,244
42,42,15,16774,493,,4,3,244
42,42,16,794,493,,4,3,244
42,42,17,5324,475,4482,18,4,228
42,42,18,276,475,19911,18,4,228
42,42,19,941,475,33585,18,5,228
43,43,0,5324,500,,0,1,249
43,43,1,609,500,,0,1,249
43,43,2,794,500,,0,1,249
43,43,3,330,500,,0,1,249
43,43,4,4030,500,,0,1,249
43,43,5,12,500,,0,1,249
43,43,6,15561,500,,0,1,249
43,43,7,23304,500,,0,1,249
43,43,8,70464,500,,0,1,249
43,43,9,498,500,,0,1,249
43,43,10,330,500,,0,1,249
43,43,11,16774,500,,0,1,249
43,43,12,794,500,,0,1,249
43,43,13,5324,482,4482,18,2,231
43,43,14,4030,482,53954,18,2,231
43,43,15,1292,482,16417,18,2,231
43,43,16,794,482,93546,16,3,232
43,43,17,330,484,100257,16,2,233
43,43,18,53954,482,,16,3,232
43,43,19,16417,482,,16,3,232
44,44,0,5324,500,,0,1,249
44,44,1,609,500,,0,1,249
44,44,2,794,500,,0,1,249
44,44,3,330,500,,0,1,249
44,44,4,76,500,,0,1,249
44,44,5,4777,500,,0,1,249
44,44,6,27396,500,,0,1,249
44,44,7,90476,500,,0,1,249
44,44,8,46920,500,,0,1,249
44,44,9,498,500,,0,1,249
44,44,10,330,500,,0,1,249
44,44,11,16774,500,,0,1,249
44,44,12,794,500,,0,1,249
44,44,13,5324,500,,0,1,249
44,44,14,4949,500,,0,1,249
44,44,15,5617,500,,0,1,249
44,44,16,794,500,,0,1,249
44,44,17,330,500,,0,1,249
44,44,18,23812,500,,0,1,249
44,44,19,4513,500,,0,1,249
45,45,0,5324,500,,0,1,249
45,45,1,609,500,,0,1,249
45,45,2,794,500,,0,1,249
45,45,3,330,500,,0,1,249
45,45,4,2645,234,496,210,3,11
45,45,5,90467,444,41324,56,2,193
45,45,6,69917,339,9728,105,3,116
45,45,7,9293,339,2235,105,3,116
45,45,8,5507,339,13782,105,3,116
45,45,9,498,500,,0,1,249
45,45,10,330,500,,0,1,249
45,45,11,16774,500,,0,1,249
45,45,12,794,500,,0,1,249
45,45,13,4482,465,5324,35,2,214
45,45,14,90,256,496,216,4,19
45,45,15,2153,254,90467,216,5,18
45,45,16,26199,254,69917,165,8,44
45,45,17,11955,255,9293,164,8,45
45,45,18,510,246,498,164,10,40
45,45,19,2153,247,330,164,11,41
46,46,0,5324,500,,0,1,249
46,46,1,609,500,,0,1,249
46,46,2,794,500,,0,1,249
46,46,3,330,500,,0,1,249
46,46,4,27963,500,,0,1,249
46,46,5,41324,500,,0,1,249
46,46,6,27396,500,,0,1,249
46,46,7,7716,500,,0,1,249
46,46,8,771,500,,0,1,249
46,46,9,498,500,,0,1,249
46,46,10,330,500,,0,1,249
46,46,11,16774,500,,0,1,249
46,46,12,794,500,,0,1,249
46,46,13,5324,500,,0,1,249
46,46,14,61665,497,9710,3,2,246
46,46,15,794,497,3795,3,2,246
46,46,16,330,497,12212,3,2,246
46,46,17,21103,497,37157,3,2,246
46,46,18,287,464,264,33,3,215
46,46,19,264,464,86329,33,3,215
47,47,0,5324,500,,0,1,249
47,47,1,609,500,,0,1,249
47,47,2,794,500,,0,1,249
47,47,3,330,500,,0,1,249
47,47,4,89921,500,,0,1,249
47,47,5,33885,500,,0,1,249
47,47,6,498,500,,0,1,249
47,47,7,330,500,,0,1,249
47,47,8,16774,500,,0,1,249
47,47,9,794,500,,0,1,249
47,47,10,5324,500,,0,1,249
47,47,11,64,500,,0,1,249
47,47,12,794,500,,0,1,249
47,47,13,220,500,,0,1,249
47,47,14,868,500,,0,1,249
47,47,15,11,500,,0,1,249
47,47,16,330,500,,0,1,249
47,47,17,65,500,,0,1,249
47,47,18,794,500,,0,1,249
47,47,19,220,500,,0,1,249
48,48,0,5324,500,,0,1,249
48,48,1,609,500,,0,1,249
48,48,2,794,500,,0,1,249
48,48,3,330,500,,0,1,249
48,48,4,6827,179,695,139,5,19
48,48,5,12172,281,41324,122,5,79
48,48,6,5507,178,27396,122,6,27
48,48,7,498,320,7716,122,6,98
48,48,8,330,320,771,122,5,98
48,48,9,16774,320,498,170,4,74
48,48,10,794,320,330,170,4,74
48,48,11,4482,320,16774,170,4,74
48,48,12,794,170,17801,163,7,3
48,48,13,18475,163,5324,122,10,20
48,48,14,498,176,61665,121,13,27
48,48,15,330,176,794,122,10,26
48,48,16,36844,161,330,129,9,15
48,48,17,278,161,21103,121,13,19
48,48,18,8441,161,287,121,13,19
48,48,19,498,161,264,121,14,19
49,49,0,5324,500,,0,1,249
49,49,1,609,500,,0,1,249
49,49,2,794,500,,0,1,249
49,49,3,330,500,,0,1,249
49,49,4,359,500,,0,1,249
49,49,5,1639,500,,0,1,249
49,49,6,90160,500,,0,1,249
49,49,7,12,500,,0,1,249
49,49,8,15561,500,,0,1,249
49,49,9,23304,500,,0,1,249
49,49,10,70464,500,,0,1,249
49,49,11,36663,451,36817,48,3,201
49,49,12,3914,451,82,48,3,201
49,49,13,498,500,,0,1,249
49,49,14,330,500,,0,1,249
49,49,15,16774,500,,0,1,249
49,49,16,794,500,,0,1,249
49,49,17,4482,272,5324,228,2,21
49,49,18,1272,269,2588,229,3,19
49,49,19,13,269,794,229,3,19
50,50,0,5324,500,,0,1,249
50,50,1,609,500,,0,1,249
50,50,2,794,500,,0,1,249
50,50,3,330,500,,0,1,249
50,50,4,79,500,,0,1,249
50,50,5,564,500,,0,1,249
50,50,6,17060,500,,0,1,249
50,50,7,4777,500,,0,1,249
50,50,8,92775,472,2320,28,2,221
50,50,9,2320,472,13823,28,2,221
50,50,10,13823,472,66589,28,2,221
50,50,11,14656,414,39151,49,3,182
50,50,12,10827,414,61779,49,3,182
50,50,13,498,463,16774,37,2,212
50,50,14,330,463,794,37,2,212
50,50,15,16774,463,5324,37,2,212
50,50,16,794,463,1663,32,4,215
50,50,17,5324,463,794,37,2,212
50,50,18,1337,414,4030,49,4,182
50,50,19,794,463,64,28,5,217
51,51,0,5324,500,,0,1,249
51,51,1,609,500,,0,1,249
51,51,2,794,500,,0,1,249
51,51,3,330,500,,0,1,249
51,51,4,14783,236,55442,132,5,51
51,51,5,28508,236,12669,132,5,51
51,51,6,498,160,12,132,9,13
51,51,7,330,160,404,132,6,13
51,51,8,16774,160,14746,132,7,13
51,51,9,794,160,367,132,7,13
51,51,10,5324,159,2269,132,8,13
51,51,11,5641,159,5863,131,9,13
51,51,12,794,263,498,132,8,65
51,51,13,330,291,794,99,8,95
51,51,14,1987,159,16774,132,10,13
51,51,15,794,220,13,159,9,30
51,51,16,1774,159,5324,132,8,13
51,51,17,498,159,5641,132,9,13
51,51,18,330,159,794,132,9,13
51,51,19,330,213,12490,159,8,26
52,52,0,5324,500,,0,1,249
52,52,1,609,500,,0,1,249
52,52,2,794,500,,0,1,249
52,52,3,330,500,,0,1,249
52,52,4,10590,500,,0,1,249
52,52,5,27396,500,,0,1,249
52,52,6,19082,500,,0,1,249
52,52,7,498,500,,0,1,249
52,52,8,330,500,,0,1,249
52,52,9,16774,500,,0,1,249
52,52,10,794,500,,0,1,249
52,52,11,5324,496,4482,4,2,245
52,52,12,64,496,717,4,2,245
52,52,13,794,496,11,2,3,246
52,52,14,220,498,330,2,2,247
52,52,15,717,496,22,4,2,245
52,52,16,11,496,498,4,2,245
52,52,17,330,500,,0,1,249
52,52,18,65,496,19,4,2,245
52,52,19,794,496,93546,4,2,245
53,53,0,5324,500,,0,1,249
53,53,1,609,500,,0,1,249
53,53,2,794,500,,0,1,249
53,53,3,330,500,,0,1,249
53,53,4,76,500,,0,1,249
53,53,5,4777,500,,0,1,249
53,53,6,73029,500,,0,1,249
53,53,7,27396,500,,0,1,249
53,53,8,23304,500,,0,1,249
53,53,9,85981,500,,0,1,249
53,53,10,498,500,,0,1,249
53,53,11,330,500,,0,1,249
53,53,12,16774,500,,0,1,249
53,53,13,794,500,,0,1,249
53,53,14,5324,500,,0,1,249
53,53,15,1178,423,13495,77,2,172
53,53,16,794,500,,0,1,249
53,53,17,330,423,5324,77,2,172
53,53,18,83,423,1178,77,2,172
53,53,19,371,423,794,77,2,172
54,54,0,5324,500,,0,1,249
54,54,1,609,500,,0,1,249
54,54,2,794,500,,0,1,249
54,54,3,330,500,,0,1,249
54,54,4,36771,500,,0,1,249
54,54,5,24358,500,,0,1,249
54,54,6,23304,500,,0,1,249
54,54,7,85981,500,,0,1,249
54,54,8,498,500,,0,1,249
54,54,9,330,500,,0,1,249
54,54,10,16774,500,,0,1,249
54,54,11,794,500,,0,1,249
54,54,12,5324,500,,0,1,249
54,54,13,1178,480,13495,20,2,229
54,54,14,794,500,,0,1,249
54,54,15,330,480,5324,20,2,229
54,54,16,372,480,1178,20,2,229
54,54,17,10830,480,794,20,2,229
54,54,18,9388,480,330,20,2,229
54,54,19,92,477,372,20,3,228
55,55,0,5324,500,,0,1,249
55,55,1,609,500,,0,1,249
55,55,2,794,500,,0,1,249
55,55,3,330,500,,0,1,249
55,55,4,15561,500,,0,1,249
55,55,5,1474,500,,0,1,249
55,55,6,4777,500,,0,1,249
55,55,7,27396,500,,0,1,249
55,55,8,23304,500,,0,1,249
55,55,9,36817,500,,0,1,249
55,55,10,82,500,,0,1,249
55,55,11,498,500,,0,1,249
55,55,12,330,500,,0,1,249
55,55,13,16774,500,,0,1,249
55,55,14,794,500,,0,1,249
55,55,15,5324,500,,0,1,249
55,55,16,2513,500,,0,1,249
55,55,17,794,500,,0,1,249
55,55,18,330,500,,0,1,249
55,55,19,8445,500,,0,1,249
56,56,0,5324,500,,0,1,249
56,56,1,609,500,,0,1,249
56,56,2,794,500,,0,1,249
56,56,3,330,500,,0,1,249
56,56,4,906,500,,0,1,249
56,56,5,589,500,,0,1,249
56,56,6,618,500,,0,1,249
56,56,7,23304,500,,0,1,249
56,56,8,56303,500,,0,1,249
56,56,9,12033,500,,0,1,249
56,56,10,498,500,,0,1,249
56,56,11,330,500,,0,1,249
56,56,12,16774,500,,0,1,249
56,56,13,794,500,,0,1,249
56,56,14,5324,493,4482,7,2,242
56,56,15,24649,493,1272,7,2,242
56,56,16,794,493,13,7,2,242
56,56,17,330,466,220,27,3,219
56,56,18,1272,493,23,7,2,242
56,56,19,13,493,11877,7,2,242
57,57,0,5324,500,,0,1,249
57,57,1,609,500,,0,1,249
57,57,2,794,500,,0,1,249
57,57,3,330,500,,0,1,249
57,57,4,1712,500,,0,1,249
57,57,5,1474,500,,0,1,249
57,57,6,4777,500,,0,1,249
57,57,7,27396,500,,0,1,249
57,57,8,12,500,,0,1,249
57,57,9,14500,500,,0,1,249
57,57,10,3084,500,,0,1,249
57,57,11,498,500,,0,1,249
57,57,12,330,500,,0,1,249
57,57,13,16774,500,,0,1,249
57,57,14,794,500,,0,1,249
57,57,15,5324,373,4482,127,2,122
57,57,16,1712,349,2366,127,3,110
57,57,17,794,349,18,127,3,110
57,57,18,330,349,12,127,3,110
57,57,19,2366,349,2839,127,3,110
58,58,0,5324,500,,0,1,249
58,58,1,609,500,,0,1,249
58,58,2,794,500,,0,1,249
58,58,3,330,500,,0,1,249
58,58,4,27963,497,35890,3,2,246
58,58,5,41324,497,51817,3,2,246
58,58,6,27396,497,21937,3,2,246
58,58,7,7716,497,64036,3,2,246
58,58,8,771,497,498,3,2,246
58,58,9,498,497,330,3,2,246
58,58,10,330,497,16774,3,2,246
58,58,11,16774,497,794,3,2,246
58,58,12,794,497,4482,3,2,246
58,58,13,4482,287,5324,210,3,38
58,58,14,6263,251,61665,210,4,20
58,58,15,21937,251,794,210,4,20
58,58,16,10622,251,330,210,4,20
58,58,17,23613,251,791,210,5,20
58,58,18,16445,213,15592,210,6,1
58,58,19,57545,213,2011,210,6,1
59,59,0,5324,500,,0,1,249
59,59,1,609,500,,0,1,249
59,59,2,794,500,,0,1,249
59,59,3,330,500,,0,1,249
59,59,4,36771,500,,0,1,249
59,59,5,24358,500,,0,1,249
59,59,6,23304,500,,0,1,249
59,59,7,85981,500,,0,1,249
59,59,8,498,500,,0,1,249
59,59,9,330,500,,0,1,249
59,59,10,16774,500,,0,1,249
59,59,11,794,500,,0,1,249
59,59,12,5324,500,,0,1,249
59,59,13,1178,447,13495,53,2,196
59,59,14,794,500,,0,1,249
59,59,15,330,447,5324,53,2,196
59,59,16,1658,447,1178,53,2,196
59,59,17,21596,447,794,53,2,196
59,59,18,498,447,330,53,2,196
59,59,19,330,447,1658,53,2,196
60,60,0,5324,500,,0,1,249
60,60,1,609,500,,0,1,249
60,60,2,794,500,,0,1,249
60,60,3,330,500,,0,1,249
60,60,4,27963,500,,0,1,249
60,60,5,41324,500,,0,1,249
60,60,6,27396,500,,0,1,249
60,60,7,7716,500,,0,1,249
60,60,8,771,500,,0,1,249
60,60,9,498,500,,0,1,249
60,60,10,330,500,,0,1,249
60,60,11,16774,500,,0,1,249
60,60,12,794,500,,0,1,249
60,60,13,5324,466,4482,34,2,215
60,60,14,61665,466,3,34,2,215
60,60,15,794,466,17,34,2,215
60,60,16,330,466,3855,20,3,222
60,60,17,791,466,6726,20,3,222
60,60,18,19533,466,22,20,3,222
60,60,19,1288,466,44,20,3,222
61,61,0,5324,500,,0,1,249
61,61,1,609,500,,0,1,249
61,61,2,794,500,,0,1,249
61,61,3,330,500,,0,1,249
61,61,4,359,500,,0,1,249
61,61,5,1639,500,,0,1,249
61,61,6,90160,500,,0,1,249
61,61,7,12,500,,0,1,249
61,61,8,15561,500,,0,1,249
61,61,9,23304,500,,0,1,249
61,61,10,33392,500,,0,1,249
61,61,11,398,500,,0,1,249
61,61,12,36663,500,,0,1,249
61,61,13,3914,500,,0,1,249
61,61,14,498,500,,0,1,249
61,61,15,330,500,,0,1,249
61,61,16,16774,500,,0,1,249
61,61,17,794,500,,0,1,249
61,61,18,4482,500,,0,1,249
61,61,19,1272,487,2588,13,2,236
62,62,0,5324,500,,0,1,249
62,62,1,609,500,,0,1,249
62,62,2,794,500,,0,1,249
62,62,3,330,500,,0,1,249
62,62,4,15280,500,,0,1,249
62,62,5,11843,500,,0,1,249
62,62,6,16210,500,,0,1,249
62,62,7,27396,500,,0,1,249
62,62,8,23304,500,,0,1,249
62,62,9,85981,500,,0,1,249
62,62,10,498,500,,0,1,249
62,62,11,330,500,,0,1,249
62,62,12,16774,500,,0,1,249
62,62,13,794,500,,0,1,249
62,62,14,5324,311,4482,188,3,61
62,62,15,1178,310,805,188,4,60
62,62,16,794,311,408,188,3,61
62,62,17,330,310,575,188,4,60
62,62,18,805,310,488,188,4,60
62,62,19,408,310,93546,188,4,60
63,63,0,5324,500,,0,1,249
63,63,1,609,500,,0,1,249
63,63,2,794,500,,0,1,249
63,63,3,330,500,,0,1,249
63,63,4,6843,500,,0,1,249
63,63,5,12,500,,0,1,249
63,63,6,15561,500,,0,1,249
63,63,7,1474,500,,0,1,249
63,63,8,4777,500,,0,1,249
63,63,9,23304,500,,0,1,249
63,63,10,56303,500,,0,1,249
63,63,11,12033,500,,0,1,249
63,63,12,498,500,,0,1,249
63,63,13,330,500,,0,1,249
63,63,14,16774,500,,0,1,249
63,63,15,794,500,,0,1,249
63,63,16,5324,495,4482,5,2,244
63,63,17,24649,495,1806,5,2,244
63,63,18,794,495,13,5,2,244
63,63,19,330,495,24472,5,2,244
64,64,0,5324,500,,0,1,249
64,64,1,609,500,,0,1,249
64,64,2,794,500,,0,1,249
64,64,3,330,500,,0,1,249
64,64,4,1030,500,,0,1,249
64,64,5,10979,500,,0,1,249
64,64,6,20486,500,,0,1,249
64,64,7,1220,500,,0,1,249
64,64,8,15204,500,,0,1,249
64,64,9,8894,500,,0,1,249
64,64,10,12,270,498,230,2,19
64,64,11,14500,270,330,230,2,19
64,64,12,28039,270,16774,230,2,19
64,64,13,498,270,794,230,2,19
64,64,14,330,270,4482,230,2,19
64,64,15,16774,270,2636,230,2,19
64,64,16,794,270,16116,230,2,19
64,64,17,4482,270,315,230,2,19
64,64,18,2636,270,14403,230,2,19
64,64,19,16116,270,498,228,3,20
65,65,0,5324,500,,0,1,249
65,65,1,609,500,,0,1,249
65,65,2,794,500,,0,1,249
65,65,3,330,500,,0,1,249
65,65,4,5531,500,,0,1,249
65,65,5,27396,500,,0,1,249
65,65,6,1481,500,,0,1,249
65,65,7,759,500,,0,1,249
65,65,8,1991,500,,0,1,249
65,65,9,1956,500,,0,1,249
65,65,10,1383,500,,0,1,249
65,65,11,21479,500,,0,1,249
65,65,12,498,500,,0,1,249
65,65,13,330,500,,0,1,249
65,65,14,16774,500,,0,1,249
65,65,15,794,500,,0,1,249
65,65,16,5324,495,4482,5,2,244
65,65,17,2641,495,3,3,4,245
65,65,18,861,495,2641,2,5,246
65,65,19,794,495,861,2,5,246
66,66,0,5324,500,,0,1,249
66,66,1,609,500,,0,1,249
66,66,2,794,500,,0,1,249
66,66,3,330,500,,0,1,249
66,66,4,5531,500,,0,1,249
66,66,5,27396,500,,0,1,249
66,66,6,23304,500,,0,1,249
66,66,7,1956,500,,0,1,249
66,66,8,1383,500,,0,1,249
66,66,9,21479,500,,0,1,249
66,66,10,498,500,,0,1,249
66,66,11,330,500,,0,1,249
66,66,12,16774,500,,0,1,249
66,66,13,794,500,,0,1,249
66,66,14,5324,500,,0,1,249
66,66,15,2641,500,,0,1,249
66,66,16,794,490,861,10,2,239
66,66,17,330,490,794,10,2,239
66,66,18,2366,467,3311,23,3,221
66,66,19,18,467,9388,18,4,224
67,67,0,5324,500,,0,1,249
67,67,1,609,500,,0,1,249
67,67,2,794,500,,0,1,249
67,67,3,330,500,,0,1,249
67,67,4,89921,500,,0,1,249
67,67,5,1824,500,,0,1,249
67,67,6,46541,500,,0,1,249
67,67,7,498,500,,0,1,249
67,67,8,330,500,,0,1,249
67,67,9,16774,500,,0,1,249
67,67,10,794,500,,0,1,249
67,67,11,5324,500,,0,1,249
67,67,12,29199,500,,0,1,249
67,67,13,794,500,,0,1,249
67,67,14,330,500,,0,1,249
67,67,15,19,500,,0,1,249
67,67,16,353,500,,0,1,249
67,67,17,400,500,,0,1,249
67,67,18,10161,500,,0,1,249
67,67,19,13,500,,0,1,249
68,68,0,5324,500,,0,1,249
68,68,1,609,500,,0,1,249
68,68,2,794,500,,0,1,249
68,68,3,330,500,,0,1,249
68,68,4,15814,500,,0,1,249
68,68,5,64733,500,,0,1,249
68,68,6,82632,500,,0,1,249
68,68,7,23304,491,498,9,2,240
68,68,8,11327,491,330,9,2,240
68,68,9,30043,491,16774,9,2,240
68,68,10,498,491,794,9,2,240
68,68,11,330,491,4482,9,2,240
68,68,12,16774,491,456,9,2,240
68,68,13,794,491,11327,9,2,240
68,68,14,5324,491,30043,9,2,240
68,68,15,1337,488,93546,9,3,239
68,68,16,794,491,100257,9,2,240
68,68,17,330,491,,9,2,240
68,68,18,15814,369,1735,119,5,124
68,68,19,498,439,20296,31,6,203
69,69,0,5324,500,,0,1,249
69,69,1,609,500,,0,1,249
69,69,2,794,500,,0,1,249
69,69,3,330,500,,0,1,249
69,69,4,15561,487,4030,13,2,236
69,69,5,24851,487,12,13,2,236
69,69,6,498,487,15561,13,2,236
69,69,7,330,487,23304,13,2,236
69,69,8,16774,487,70464,13,2,236
69,69,9,794,487,498,13,2,236
69,69,10,5324,395,4482,92,3,151
69,69,11,4030,383,2485,63,5,159
69,69,12,794,261,1292,147,4,56
69,69,13,330,248,794,147,5,50
69,69,14,60704,248,330,147,5,50
69,69,15,498,208,60704,147,6,30
69,69,16,330,208,9388,91,8,58
69,69,17,9103,208,92,91,7,58
69,69,18,794,208,100257,91,9,58
69,69,19,330,208,,104,8,51
70,70,0,5324,500,,0,1,249
70,70,1,609,500,,0,1,249
70,70,2,794,500,,0,1,249
70,70,3,330,500,,0,1,249
70,70,4,5531,500,,0,1,249
70,70,5,27396,500,,0,1,249
70,70,6,1481,500,,0,1,249
70,70,7,759,500,,0,1,249
70,70,8,1991,500,,0,1,249
70,70,9,1956,500,,0,1,249
70,70,10,1383,500,,0,1,249
70,70,11,21479,500,,0,1,249
70,70,12,498,500,,0,1,249
70,70,13,330,500,,0,1,249
70,70,14,16774,500,,0,1,249
70,70,15,794,500,,0,1,249
70,70,16,5324,500,,0,1,249
70,70,17,2641,500,,0,1,249
70,70,18,861,500,,0,1,249
70,70,19,794,500,,0,1,249
71,71,0,5324,500,,0,1,249
71,71,1,609,500,,0,1,249
71,71,2,794,500,,0,1,249
71,71,3,330,500,,0,1,249
71,71,4,76,500,,0,1,249
71,71,5,4777,500,,0,1,249
71,71,6,38428,500,,0,1,249
71,71,7,27396,500,,0,1,249
71,71,8,23304,500,,0,1,249
71,71,9,56303,500,,0,1,249
71,71,10,12033,500,,0,1,249
71,71,11,498,500,,0,1,249
71,71,12,330,500,,0,1,249
71,71,13,16774,500,,0,1,249
71,71,14,794,500,,0,1,249
71,71,15,5324,423,4482,76,3,173
71,71,16,24649,424,975,73,3,175
71,71,17,794,423,13,73,4,174
71,71,18,330,423,22801,73,4,174
71,71,19,975,424,19,73,3,175
72,72,0,5324,500,,0,1,249
72,72,1,609,500,,0,1,249
72,72,2,794,500,,0,1,249
72,72,3,330,500,,0,1,249
72,72,4,359,500,,0,1,249
72,72,5,1639,500,,0,1,249
72,72,6,90160,500,,0,1,249
72,72,7,12,500,,0,1,249
72,72,8,15561,500,,0,1,249
72,72,9,23304,500,,0,1,249
72,72,10,70464,500,,0,1,249
72,72,11,1284,302,36817,198,2,51
72,72,12,811,302,82,198,2,51
72,72,13,498,500,,0,1,249
72,72,14,330,500,,0,1,249
72,72,15,16774,500,,0,1,249
72,72,16,794,500,,0,1,249
72,72,17,4482,500,,0,1,249
72,72,18,2059,420,1272,72,3,173
72,72,19,268,428,13,72,2,177
73,73,0,5324,500,,0,1,249
73,73,1,609,500,,0,1,249
73,73,2,794,500,,0,1,249
73,73,3,330,500,,0,1,249
73,73,4,15561,258,359,242,2,7
73,73,5,1639,242,24851,239,3,1
73,73,6,90160,242,498,239,3,1
73,73,7,12,242,330,239,3,1
73,73,8,15561,242,16774,239,3,1
73,73,9,23304,242,794,239,3,1
73,73,10,70464,242,4482,239,3,1
73,73,11,36817,228,1799,175,6,26
73,73,12,82,228,46668,175,7,26
73,73,13,498,243,11,174,5,34
73,73,14,330,246,10007,174,5,35
73,73,15,16774,242,1841,176,6,32
73,73,16,794,242,59004,176,7,32
73,73,17,4482,240,93546,111,9,64
73,73,18,1272,149,100257,111,11,18
73,73,19,13,149,,112,11,18
74,74,0,5324,500,,0,1,249
74,74,1,609,500,,0,1,249
74,74,2,794,500,,0,1,249
74,74,3,330,500,,0,1,249
74,74,4,15561,500,,0,1,249
74,74,5,81839,500,,0,1,249
74,74,6,27396,500,,0,1,249
74,74,7,79505,500,,0,1,249
74,74,8,7348,500,,0,1,249
74,74,9,498,500,,0,1,249
74,74,10,330,500,,0,1,249
74,74,11,16774,500,,0,1,249
74,74,12,794,500,,0,1,249
74,74,13,5324,500,,0,1,249
74,74,14,12393,210,2150,172,3,18
74,74,15,794,290,7348,210,2,39
74,74,16,330,290,19686,210,2,39
74,74,17,794,210,12393,172,3,18
74,74,18,5324,210,7348,172,3,18
74,74,19,9103,210,19686,172,4,18
75,75,0,5324,500,,0,1,249
75,75,1,609,500,,0,1,249
75,75,2,794,500,,0,1,249
75,75,3,330,500,,0,1,249
75,75,4,564,500,,0,1,249
75,75,5,87,500,,0,1,249
75,75,6,27396,500,,0,1,249
75,75,7,23304,500,,0,1,249
75,75,8,669,500,,0,1,249
75,75,9,3397,500,,0,1,249
75,75,10,70045,500,,0,1,249
75,75,11,498,500,,0,1,249
75,75,12,330,500,,0,1,249
75,75,13,16774,500,,0,1,249
75,75,14,794,500,,0,1,249
75,75,15,5324,500,,0,1,249
75,75,16,67468,500,,0,1,249
75,75,17,794,500,,0,1,249
75,75,18,330,500,,0,1,249
75,75,19,7780,500,,0,1,249
76,76,0,5324,500,,0,1,249
76,76,1,609,500,,0,1,249
76,76,2,794,500,,0,1,249
76,76,3,330,500,,0,1,249
76,76,4,15561,500,,0,1,249
76,76,5,1474,500,,0,1,249
76,76,6,4777,500,,0,1,249
76,76,7,27396,500,,0,1,249
76,76,8,23304,500,,0,1,249
76,76,9,56845,320,12,180,2,69
76,76,10,82,320,60084,180,2,69
76,76,11,498,500,,0,1,249
